"","account","subaccount","type","date","num","adj","name","memo","split","debit","credit","balance"
"3113","Revenue","Revenue","Invoice",2018-04-22,"71064",NA,"Godwin Lighting Depot:Store #404","Pearl Nickle, 5 Light, Medium Base (100 watt max)","Accounts Receivable",0,171,-101244.25
"3114","Revenue","Revenue","Invoice",2018-04-22,"71064",NA,"Godwin Lighting Depot:Store #404","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","Accounts Receivable",0,540,-101784.25
"3115","Revenue","Revenue","Invoice",2018-04-22,"71064",NA,"Godwin Lighting Depot:Store #404","Pendant Bar, Cobblestone, 50lbs. max","Accounts Receivable",0,90,-101874.25
"3116","Revenue","Revenue","Invoice",2018-04-22,"71064",NA,"Godwin Lighting Depot:Store #404","Cand. Light, 20 watts (8 pack)","Accounts Receivable",0,75.6,-101949.85
"3117","Revenue","Revenue","Invoice",2018-04-22,"71064",NA,"Godwin Lighting Depot:Store #404","Fluorescent Lamp, T-12, Medium Bipin  (30pack)","Accounts Receivable",0,13.5,-101963.35
"3118","Revenue","Revenue","Invoice",2018-04-22,"71064",NA,"Godwin Lighting Depot:Store #404","Halogen Lamp, 20 watts, Luminous Intensity","Accounts Receivable",0,43.2,-102006.55
"3119","Revenue","Revenue","Invoice",2018-04-22,"71064",NA,"Godwin Lighting Depot:Store #404","Specialty Bulbs, 100 watt (6 pack)","Accounts Receivable",0,19.8,-102026.35
"3120","Revenue","Revenue","Invoice",2018-04-22,"71064",NA,"Godwin Lighting Depot:Store #404","Specialty, Stage & Studio Bulbs  60 watt","Accounts Receivable",0,52.65,-102079
"3121","Revenue","Revenue","Invoice",2018-04-25,"71058",NA,"Miscellaneous - Retail:Mrs. Anne Hemp","River Rock (8/60 watt)  Faux Alabaster Glass","Accounts Receivable",0,600,-102679
"3122","Revenue","Revenue","Invoice",2018-04-25,"71058",NA,"Miscellaneous - Retail:Mrs. Anne Hemp","Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)","Accounts Receivable",0,408,-103087
"3123","Revenue","Revenue","Invoice",2018-04-25,"71058",NA,"Miscellaneous - Retail:Mrs. Anne Hemp","Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass","Accounts Receivable",0,220,-103307
"3124","Revenue","Revenue","Invoice",2018-04-25,"71058",NA,"Miscellaneous - Retail:Mrs. Anne Hemp","Pendant Bar, Textured White, 50lbs max","Accounts Receivable",0,50,-103357
"3125","Revenue","Revenue","Invoice",2018-04-25,"71058",NA,"Miscellaneous - Retail:Mrs. Anne Hemp","Pearl Nickle, 5 Light, Medium Base (100 watt max)","Accounts Receivable",0,285,-103642
"3126","Revenue","Revenue","Invoice",2018-04-28,"71066",NA,"Godwin Lighting Depot:Store #909","Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)","Accounts Receivable",0,360,-104002
"3127","Revenue","Revenue","Invoice",2018-04-28,"71066",NA,"Godwin Lighting Depot:Store #909","Renaissance Collection, (100 watt max) Millstone Finish, One-light","Accounts Receivable",0,324,-104326
"3128","Revenue","Revenue","Invoice",2018-04-28,"71066",NA,"Godwin Lighting Depot:Store #909","Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF","Accounts Receivable",0,75.6,-104401.6
"3129","Revenue","Revenue","Invoice",2018-04-28,"71066",NA,"Godwin Lighting Depot:Store #909","Beveled Mirror, Etched Ribbed Glass (75 watt max)","Accounts Receivable",0,129.6,-104531.2
"3130","Revenue","Revenue","Invoice",2018-04-28,"71066",NA,"Godwin Lighting Depot:Store #909","Chestnut (3/60 watt)  Marble Glass","Accounts Receivable",0,585,-105116.2
"3131","Revenue","Revenue","Invoice",2018-04-28,"71066",NA,"Godwin Lighting Depot:Store #909","2032 Series, (3-60 watt, Med) Desert Stone Finish","Accounts Receivable",0,99,-105215.2
"3132","Revenue","Revenue","Invoice",2018-04-28,"71066",NA,"Godwin Lighting Depot:Store #909","Pearl Nickle, 5 Light, Medium Base (100 watt max)","Accounts Receivable",0,171,-105386.2
"3133","Revenue","Revenue","Invoice",2018-04-28,"71066",NA,"Godwin Lighting Depot:Store #909","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","Accounts Receivable",0,540,-105926.2
"3134","Revenue","Revenue","Invoice",2018-04-28,"71066",NA,"Godwin Lighting Depot:Store #909","Pendant Bar, Cobblestone, 50lbs. max","Accounts Receivable",0,90,-106016.2
"3135","Revenue","Revenue","Invoice",2018-04-28,"71066",NA,"Godwin Lighting Depot:Store #909","Cand. Light, 20 watts (8 pack)","Accounts Receivable",0,75.6,-106091.8
"3136","Revenue","Revenue","Invoice",2018-04-28,"71066",NA,"Godwin Lighting Depot:Store #909","Fluorescent Lamp, T-12, Medium Bipin  (30pack)","Accounts Receivable",0,13.5,-106105.3
"3137","Revenue","Revenue","Invoice",2018-04-28,"71066",NA,"Godwin Lighting Depot:Store #909","Halogen Lamp, 20 watts, Luminous Intensity","Accounts Receivable",0,43.2,-106148.5
"3138","Revenue","Revenue","Invoice",2018-04-28,"71066",NA,"Godwin Lighting Depot:Store #909","Specialty Bulbs, 100 watt (6 pack)","Accounts Receivable",0,19.8,-106168.3
"3139","Revenue","Revenue","Invoice",2018-04-28,"71066",NA,"Godwin Lighting Depot:Store #909","Specialty, Stage & Studio Bulbs  60 watt","Accounts Receivable",0,52.65,-106220.95
"3140","Revenue","Revenue","Invoice",2018-04-28,"71067",NA,"Dan A. North Builders:Wagner Suites","Colonial, Brushed Steel Finish, Opal White Glass (60 watt)","Accounts Receivable",0,2100,-108320.95
"3141","Revenue","Revenue","Invoice",2018-04-28,"71067",NA,"Dan A. North Builders:Wagner Suites","Beveled Mirror, Etched Ribbed Glass (75 watt max)","Accounts Receivable",0,2400,-110720.95
"3142","Revenue","Revenue","Invoice",2018-04-28,"71067",NA,"Dan A. North Builders:Wagner Suites","Specialty, Stage & Studio Bulbs  60 watt","Accounts Receivable",0,65,-110785.95
"3143","Revenue","Revenue","Invoice",2018-04-28,"71067",NA,"Dan A. North Builders:Wagner Suites","Specialty Bulbs, 100 watt (6 pack)","Accounts Receivable",0,275,-111060.95
"3144","Revenue","Revenue","Invoice",2018-04-28,"71067",NA,"Dan A. North Builders:Wagner Suites","Flush Mount, Polished Brass (2, 13 watt)  White acrylic diffuser","Accounts Receivable",0,2975,-114035.95
"3145","Revenue","Revenue","Invoice",2018-04-28,"71067",NA,"Dan A. North Builders:Wagner Suites","Fluorescent Lamp, T-12, Medium Bipin  (30pack)","Accounts Receivable",0,75,-114110.95
"3146","Revenue","Revenue","Invoice",2018-05-02,"71062",NA,"Godwin Lighting Depot:Store #404","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","Accounts Receivable",0,113.4,-114224.35
"3147","Revenue","Revenue","Invoice",2018-05-02,"71062",NA,"Godwin Lighting Depot:Store #404","Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)","Accounts Receivable",0,337.5,-114561.85
"3148","Revenue","Revenue","Invoice",2018-05-02,"71062",NA,"Godwin Lighting Depot:Store #404","Tapestry (8/60 watt)  Faux Alabaster Glass","Accounts Receivable",0,540,-115101.85
"3149","Revenue","Revenue","Invoice",2018-05-02,"71062",NA,"Godwin Lighting Depot:Store #404","Athena Collection, (100 watt max) Copper Verde, Seeded Glass","Accounts Receivable",0,405,-115506.85
"3150","Revenue","Revenue","Invoice",2018-05-02,"71062",NA,"Godwin Lighting Depot:Store #404","Broadway Collection, Polished Chrome, 4 Light (60 watt max)","Accounts Receivable",0,126.9,-115633.75
"3151","Revenue","Revenue","Invoice",2018-05-02,"71062",NA,"Godwin Lighting Depot:Store #404","Halogen Lamp, Volts:3.5  Tubular","Accounts Receivable",0,9.9,-115643.65
"3152","Revenue","Revenue","Invoice",2018-05-02,"71062",NA,"Godwin Lighting Depot:Store #404","Specialty Bulbs, 100 watt (6 pack)","Accounts Receivable",0,19.8,-115663.45
"3153","Revenue","Revenue","Invoice",2018-05-02,"71062",NA,"Godwin Lighting Depot:Store #404","Specialty, Stage & Studio Bulbs  60 watt","Accounts Receivable",0,40.95,-115704.4
"3154","Revenue","Revenue","Invoice",2018-05-02,"71062",NA,"Godwin Lighting Depot:Store #404","Fluorescent Lamp, T-12, Medium Bipin  (30pack)","Accounts Receivable",0,13.5,-115717.9
"3155","Revenue","Revenue","Invoice",2018-05-02,"71062",NA,"Godwin Lighting Depot:Store #404","Domes, White, 59x21x6 5/8 ht, 120v HPF","Accounts Receivable",0,81,-115798.9
"3156","Revenue","Revenue","Invoice",2018-05-09,"71111",NA,"Baker's Professional Lighting:Store #10","Acid Verde, 10x21x10, 2-60 watt cand.","Accounts Receivable",0,464,-116262.9
"3157","Revenue","Revenue","Invoice",2018-05-09,"71111",NA,"Baker's Professional Lighting:Store #10","Beveled Mirror, Etched Ribbed Glass (75 watt max)","Accounts Receivable",0,240,-116502.9
"3158","Revenue","Revenue","Invoice",2018-05-09,"71111",NA,"Baker's Professional Lighting:Store #10","Golden Umber (100 watt)  Six Light Chandelier","Accounts Receivable",0,630,-117132.9
"3159","Revenue","Revenue","Invoice",2018-05-09,"71111",NA,"Baker's Professional Lighting:Store #10","Burnished Brass (60 watt)  w/Golden Umber Accents","Accounts Receivable",0,600,-117732.9
"3160","Revenue","Revenue","Invoice",2018-05-09,"71111",NA,"Baker's Professional Lighting:Store #10","Specialty Bulbs, 100 watt (6 pack)","Accounts Receivable",0,22,-117754.9
"3161","Revenue","Revenue","Invoice",2018-05-09,"71111",NA,"Baker's Professional Lighting:Store #10","Specialty, Stage & Studio Bulbs  60 watt","Accounts Receivable",0,26,-117780.9
"3162","Revenue","Revenue","Invoice",2018-05-09,"71111",NA,"Baker's Professional Lighting:Store #10","Cand. Light, 20 watts (8 pack)","Accounts Receivable",0,56,-117836.9
"3163","Revenue","Revenue","Invoice",2018-05-10,"71068",NA,"Godwin Lighting Depot:Store #909","Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)","Accounts Receivable",0,360,-118196.9
"3164","Revenue","Revenue","Invoice",2018-05-10,"71068",NA,"Godwin Lighting Depot:Store #909","Renaissance Collection, (100 watt max) Millstone Finish, One-light","Accounts Receivable",0,324,-118520.9
"3165","Revenue","Revenue","Invoice",2018-05-10,"71068",NA,"Godwin Lighting Depot:Store #909","Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF","Accounts Receivable",0,75.6,-118596.5
"3166","Revenue","Revenue","Invoice",2018-05-10,"71068",NA,"Godwin Lighting Depot:Store #909","Beveled Mirror, Etched Ribbed Glass (75 watt max)","Accounts Receivable",0,129.6,-118726.1
"3167","Revenue","Revenue","Invoice",2018-05-10,"71068",NA,"Godwin Lighting Depot:Store #909","Chestnut (3/60 watt)  Marble Glass","Accounts Receivable",0,585,-119311.1
"3168","Revenue","Revenue","Invoice",2018-05-10,"71068",NA,"Godwin Lighting Depot:Store #909","2032 Series, (3-60 watt, Med) Desert Stone Finish","Accounts Receivable",0,99,-119410.1
"3169","Revenue","Revenue","Invoice",2018-05-10,"71068",NA,"Godwin Lighting Depot:Store #909","Pearl Nickle, 5 Light, Medium Base (100 watt max)","Accounts Receivable",0,171,-119581.1
"3170","Revenue","Revenue","Invoice",2018-05-10,"71068",NA,"Godwin Lighting Depot:Store #909","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","Accounts Receivable",0,540,-120121.1
"3171","Revenue","Revenue","Invoice",2018-05-10,"71068",NA,"Godwin Lighting Depot:Store #909","Pendant Bar, Cobblestone, 50lbs. max","Accounts Receivable",0,90,-120211.1
"3172","Revenue","Revenue","Invoice",2018-05-10,"71068",NA,"Godwin Lighting Depot:Store #909","Cand. Light, 20 watts (8 pack)","Accounts Receivable",0,75.6,-120286.7
"3173","Revenue","Revenue","Invoice",2018-05-10,"71068",NA,"Godwin Lighting Depot:Store #909","Fluorescent Lamp, T-12, Medium Bipin  (30pack)","Accounts Receivable",0,13.5,-120300.2
"3174","Revenue","Revenue","Invoice",2018-05-10,"71068",NA,"Godwin Lighting Depot:Store #909","Halogen Lamp, 20 watts, Luminous Intensity","Accounts Receivable",0,43.2,-120343.4
"3175","Revenue","Revenue","Invoice",2018-05-10,"71068",NA,"Godwin Lighting Depot:Store #909","Specialty Bulbs, 100 watt (6 pack)","Accounts Receivable",0,19.8,-120363.2
"3176","Revenue","Revenue","Invoice",2018-05-10,"71068",NA,"Godwin Lighting Depot:Store #909","Specialty, Stage & Studio Bulbs  60 watt","Accounts Receivable",0,52.65,-120415.85
"3177","Revenue","Revenue","Invoice",2018-05-16,"71095",NA,"Miscellaneous - Retail:Carlos Nazar","Acid Verde, 10x21x10, 2-60 watt cand.","Accounts Receivable",0,580,-120995.85
"3178","Revenue","Revenue","Invoice",2018-05-16,"71095",NA,"Miscellaneous - Retail:Carlos Nazar","Frosted Taupe (3/60 watt)  Marble Glass  ","Accounts Receivable",0,620,-121615.85
"3179","Revenue","Revenue","Invoice",2018-05-16,"71095",NA,"Miscellaneous - Retail:Carlos Nazar","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","Accounts Receivable",0,168,-121783.85
"3180","Revenue","Revenue","Invoice",2018-05-16,"71095",NA,"Miscellaneous - Retail:Carlos Nazar","Beveled Mirror, Etched Ribbed Glass (75 watt max)","Accounts Receivable",0,192,-121975.85
"3181","Revenue","Revenue","Invoice",2018-05-16,"71095",NA,"Miscellaneous - Retail:Carlos Nazar","Athena Collection, Pendant, Textured White, Med. Base, 100 watt max.","Accounts Receivable",0,390,-122365.85
"3182","Revenue","Revenue","Invoice",2018-05-16,"71095",NA,"Miscellaneous - Retail:Carlos Nazar","Pendant Bar, Cobblestone, 50lbs. max","Accounts Receivable",0,75,-122440.85
"3183","Revenue","Revenue","Invoice",2018-05-16,"71113",NA,"Thompson Lighting Stores:Store #20","Acid Verde, 10x21x10, 2-60 watt cand.","Accounts Receivable",0,348,-122788.85
"3184","Revenue","Revenue","Invoice",2018-05-16,"71113",NA,"Thompson Lighting Stores:Store #20","Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass","Accounts Receivable",0,272,-123060.85
"3185","Revenue","Revenue","Invoice",2018-05-16,"71113",NA,"Thompson Lighting Stores:Store #20","Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass","Accounts Receivable",0,232,-123292.85
"3186","Revenue","Revenue","Invoice",2018-05-16,"71113",NA,"Thompson Lighting Stores:Store #20","2032 Series, (3-60 watt, Med) Desert Stone Finish","Accounts Receivable",0,88,-123380.85
"3187","Revenue","Revenue","Invoice",2018-05-16,"71113",NA,"Thompson Lighting Stores:Store #20","Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass","Accounts Receivable",0,100,-123480.85
"3188","Revenue","Revenue","Invoice",2018-05-16,"71113",NA,"Thompson Lighting Stores:Store #20","Tapestry (8/60 watt)  Faux Alabaster Glass","Accounts Receivable",0,300,-123780.85
"3189","Revenue","Revenue","Invoice",2018-05-16,"71113",NA,"Thompson Lighting Stores:Store #20","Frosted Taupe (3/60 watt)  Marble Glass  ","Accounts Receivable",0,310,-124090.85
"3190","Revenue","Revenue","Invoice",2018-05-16,"71113",NA,"Thompson Lighting Stores:Store #20","Roman Bronze, 1-light Lantern, w/tail, (100 watt max)","Accounts Receivable",0,340,-124430.85
"3191","Revenue","Revenue","Invoice",2018-05-16,"71113",NA,"Thompson Lighting Stores:Store #20","Domes, White, 59x21x6 5/8 ht, 120v HPF","Accounts Receivable",0,135,-124565.85
"3192","Revenue","Revenue","Invoice",2018-05-16,"71113",NA,"Thompson Lighting Stores:Store #20","Flat Glass, (25 watt max) Polished Brass, 4 light","Accounts Receivable",0,125,-124690.85
"3193","Revenue","Revenue","Invoice",2018-05-16,"71113",NA,"Thompson Lighting Stores:Store #20","Burnished Brass (60 watt)  w/Golden Umber Accents","Accounts Receivable",0,300,-124990.85
"3194","Revenue","Revenue","Invoice",2018-05-16,"71113",NA,"Thompson Lighting Stores:Store #20","Pearl Nickle, 5 Light, Medium Base (100 watt max)","Accounts Receivable",0,475,-125465.85
"3195","Revenue","Revenue","Invoice",2018-05-18,"71084",NA,"Cole Home Builders:Phase 1 - Lot 5","Acid Verde, 10x21x10, 2-60 watt cand.","Accounts Receivable",0,104.4,-125570.25
"3196","Revenue","Revenue","Invoice",2018-05-18,"71084",NA,"Cole Home Builders:Phase 1 - Lot 5","Sunset, Clear Glass, 1-100 watt max.","Accounts Receivable",0,94.5,-125664.75
"3197","Revenue","Revenue","Invoice",2018-05-18,"71084",NA,"Cole Home Builders:Phase 1 - Lot 5","Tapestry (8/60 watt)  Faux Alabaster Glass","Accounts Receivable",0,270,-125934.75
"3198","Revenue","Revenue","Invoice",2018-05-18,"71084",NA,"Cole Home Builders:Phase 1 - Lot 5","Chestnut (3/60 watt)  Marble Glass","Accounts Receivable",0,292.5,-126227.25
"3199","Revenue","Revenue","Invoice",2018-05-18,"71084",NA,"Cole Home Builders:Phase 1 - Lot 5","Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)","Accounts Receivable",0,183.6,-126410.85
"3200","Revenue","Revenue","Invoice",2018-05-18,"71084",NA,"Cole Home Builders:Phase 1 - Lot 5","2032 Series, (3-60 watt, Med) Desert Stone Finish","Accounts Receivable",0,59.4,-126470.25
"3201","Revenue","Revenue","Invoice",2018-05-18,"71084",NA,"Cole Home Builders:Phase 1 - Lot 5","Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10","Accounts Receivable",0,81,-126551.25
"3202","Revenue","Revenue","Invoice",2018-05-18,"71084",NA,"Cole Home Builders:Phase 1 - Lot 5","18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass","Accounts Receivable",0,118.8,-126670.05
"3203","Revenue","Revenue","Invoice",2018-05-18,"71084",NA,"Cole Home Builders:Phase 1 - Lot 5","White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass","Accounts Receivable",0,86.4,-126756.45
"3204","Revenue","Revenue","Invoice",2018-05-18,"71084",NA,"Cole Home Builders:Phase 1 - Lot 5","Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF","Accounts Receivable",0,113.4,-126869.85
"3205","Revenue","Revenue","Invoice",2018-05-18,"71084",NA,"Cole Home Builders:Phase 1 - Lot 5","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","Accounts Receivable",0,135,-127004.85
"3206","Revenue","Revenue","Invoice",2018-05-18,"71084",NA,"Cole Home Builders:Phase 1 - Lot 5","Fluorescent Lamp, T-12, Medium Bipin  (30pack)","Accounts Receivable",0,13.5,-127018.35
"3207","Revenue","Revenue","Invoice",2018-05-18,"71084",NA,"Cole Home Builders:Phase 1 - Lot 5","Specialty Bulbs, 100 watt (6 pack)","Accounts Receivable",0,49.5,-127067.85
"3208","Revenue","Revenue","Invoice",2018-05-18,"71084",NA,"Cole Home Builders:Phase 1 - Lot 5","Specialty, Stage & Studio Bulbs  60 watt","Accounts Receivable",0,35.1,-127102.95
"3209","Revenue","Revenue","Invoice",2018-05-19,"71063",NA,"Godwin Lighting Depot:Store #404","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","Accounts Receivable",0,113.4,-127216.35
"3210","Revenue","Revenue","Invoice",2018-05-19,"71063",NA,"Godwin Lighting Depot:Store #404","Black Finish, Solid Brass,Wall Mount w/Clear Glass (2x60watt max)","Accounts Receivable",0,337.5,-127553.85
"3211","Revenue","Revenue","Invoice",2018-05-19,"71063",NA,"Godwin Lighting Depot:Store #404","Tapestry (8/60 watt)  Faux Alabaster Glass","Accounts Receivable",0,540,-128093.85
"3212","Revenue","Revenue","Invoice",2018-05-19,"71063",NA,"Godwin Lighting Depot:Store #404","Athena Collection, (100 watt max) Copper Verde, Seeded Glass","Accounts Receivable",0,405,-128498.85
"3213","Revenue","Revenue","Invoice",2018-05-19,"71063",NA,"Godwin Lighting Depot:Store #404","Broadway Collection, Polished Chrome, 4 Light (60 watt max)","Accounts Receivable",0,126.9,-128625.75
"3214","Revenue","Revenue","Invoice",2018-05-19,"71063",NA,"Godwin Lighting Depot:Store #404","Halogen Lamp, Volts:3.5  Tubular","Accounts Receivable",0,9.9,-128635.65
"3215","Revenue","Revenue","Invoice",2018-05-19,"71063",NA,"Godwin Lighting Depot:Store #404","Specialty Bulbs, 100 watt (6 pack)","Accounts Receivable",0,19.8,-128655.45
"3216","Revenue","Revenue","Invoice",2018-05-19,"71063",NA,"Godwin Lighting Depot:Store #404","Specialty, Stage & Studio Bulbs  60 watt","Accounts Receivable",0,40.95,-128696.4
